REGION,COUNCIL,WARD,SCHOOL NAME,ENROLMENT,TEACHERS,QPTR
ARUSHA,Arusha CC,Kimandolu,KIMASEKI,1205,52,23
ARUSHA,Arusha CC,Kimandolu,SUYE,918,39,24
ARUSHA,Arusha CC,Baraa,BARAA,838,40,21
ARUSHA,Arusha CC,Baraa,SORENYI,680,29,23
ARUSHA,Arusha CC,Oloirien,OLOIRIEN,1047,41,26
ARUSHA,Arusha CC,Moshono,LOSIRWAY,427,21,20
ARUSHA,Arusha CC,Moshono,MOSHONO,622,42,15
ARUSHA,Arusha CC,Lemara,LEMARA,1158,43,27
ARUSHA,Arusha CC,Lemara,NAURA,453,36,13
ARUSHA,Arusha CC,Engutoto,KORONA,93,15,6
ARUSHA,Arusha CC,Engutoto,NJIRO,426,31,14
ARUSHA,Arusha CC,Sokon I,MURIET,1104,41,27
ARUSHA,Arusha CC,Sinoni,SINON,1704,47,36
ARUSHA,Arusha CC,Terrat,MKONOO,242,12,20
ARUSHA,Arusha CC,Muriet,KINANA,629,24,26
ARUSHA,Arusha CC,Osunyai Jr,SOMBETINI,1257,45,28
ARUSHA,Arusha CC,Elerai,ELERAI,1421,58,25
ARUSHA,Arusha CC,Olasiti,ARUSHA GIRLS,150,10,15
ARUSHA,Arusha CC,Olasiti,OLASITI,1071,35,31
ARUSHA,Arusha CC,Olmoti,OLMOTI,80,8,10
ARUSHA,Arusha CC,Kati,ARUSHA SEC,1635,83,20
ARUSHA,Arusha CC,Daraja Ii,FELIX MREMA,1363,47,29
ARUSHA,Arusha CC,Themi,ARUSHA DAY,949,39,24
ARUSHA,Arusha CC,Themi,THEMI,1029,35,29
ARUSHA,Arusha CC,Ngarenaro,NGARENARO,1509,42,36
ARUSHA,Arusha CC,Kaloleni,KALOLENI,1096,42,26
ARUSHA,Arusha,Mwandet,MWANDET,1059,35,30
ARUSHA,Arusha,Olkokola,LENGIJAVE,333,27,12
ARUSHA,Arusha,Olkokola,MUKULAT,834,34,25
ARUSHA,Arusha,Oldonyosambu,OLDONYOSAMBU,857,25,34
ARUSHA,Arusha,Kisongo,EINOTI,705,50,14
ARUSHA,Arusha,Mateves,MATEVES,492,82,6
ARUSHA,Arusha,Mateves,OLJORO,213,28,8
ARUSHA,Arusha,Musa,MUSA,393,19,21
ARUSHA,Arusha,Oljoro,ENDEVES,258,25,10
ARUSHA,Arusha,Kimnyaki,KIMNYAKI,700,43,16
ARUSHA,Arusha,Sambasha,SAMBASHA,211,11,19
ARUSHA,Arusha,Ilkiding'a,ILKIDING'A,1006,21,48
ARUSHA,Arusha,Olturoto,ENYOITO,1374,80,17
ARUSHA,Arusha,Bangata,BANG'ATA,405,28,14
ARUSHA,Arusha,Sokon II,NG'IRESI,474,29,16
ARUSHA,Arusha,Sokon II,OLDADAI,1065,83,13
ARUSHA,Arusha,Sokon II,SOKONI II,231,35,7
ARUSHA,Arusha,Mlangarini,MLANGARINI,1158,45,26
ARUSHA,Arusha,Nduruma,NDURUMA,356,32,11
ARUSHA,Arusha,Nduruma,OLEMEDEYE,355,16,22
ARUSHA,Arusha,Bwawani,OLOKII,578,20,29
ARUSHA,Arusha,Olorien,MRINGA,1411,97,15
ARUSHA,Arusha,Kiranyi,KIRANYI,1344,90,15
ARUSHA,Arusha,Olturumet,OLTRUMET,231,21,11
ARUSHA,Arusha,Olturumet,OSILIGI,262,32,8
ARUSHA,Arusha,Olmotonyi,OLMOTONYI FOREST,614,38,16
ARUSHA,Arusha,Moivo,ILBORU,956,68,14
ARUSHA,Karatu,Qurus,BANJIKA,434,28,16
ARUSHA,Karatu,Qurus,GYEKRUMLAMBO,152,11,14
ARUSHA,Karatu,Qurus,KARATU,874,30,29
ARUSHA,Karatu,Qurus,WELWEL,532,42,13
ARUSHA,Karatu,Daa,CHAENDA,267,14,19
ARUSHA,Karatu,Oldeani,OLDEANI,359,18,20
ARUSHA,Karatu,Rhotia,DIEGO,407,29,14
ARUSHA,Karatu,Rhotia,KAINAM RHOTIA,104,12,9
ARUSHA,Karatu,Rhotia,KILIMAMOJA,282,21,13
ARUSHA,Karatu,Rhotia,KILIMATEMBO,239,23,10
ARUSHA,Karatu,Mbulumbulu,AWET,412,21,20
ARUSHA,Karatu,Mbulumbulu,SLAHHAMO,294,20,15
ARUSHA,Karatu,Mbulumbulu,UPPER KITETE,261,13,20
ARUSHA,Karatu,Baray,BARAY,195,14,14
ARUSHA,Karatu,Baray,QANGDEND,200,15,13
ARUSHA,Karatu,Mang’ola,DOMEL,262,17,15
ARUSHA,Karatu,Mang’ola,MANG'OLA,397,16,25
ARUSHA,Karatu,Endabash,ENDABASH,293,13,23
ARUSHA,Karatu,Endabash,QARU,167,15,11
ARUSHA,Karatu,Kansay,KANSAY,449,15,30
ARUSHA,Karatu,Buger,MARANG,123,15,8
ARUSHA,Karatu,Buger,ORBOSHAN,145,14,10
ARUSHA,Karatu,Endamarariek,DR WILBROAD SLAA,240,22,11
ARUSHA,Karatu,Endamarariek,ENDALLAH,404,18,22
ARUSHA,Karatu,Endamarariek,FLORIAN,635,31,20
ARUSHA,Karatu,Endamarariek,GETAMOCK,179,18,10
ARUSHA,Karatu,Karatu,GYEKRUMARUSHA,314,39,8
ARUSHA,Karatu,Ganako,GANAKO,691,34,20
ARUSHA,Karatu,Ganako,MLIMANI SUMAWE,467,27,17
ARUSHA,Longido,Ketumbeine,KETUMBEINE,580,36,16
ARUSHA,Longido,Gelai Meirugoi,NATRON FLAMINGO,90,7,13
ARUSHA,Longido,Gelai Lumbwa,LEKULE,479,26,18
ARUSHA,Longido,Engarenaibor,ENGARENAIBOR,618,37,17
ARUSHA,Longido,Longido,LONGIDO,1630,91,18
ARUSHA,Longido,Olmolog,ENDUIMET,723,29,25
ARUSHA,Longido,Tingatinga,TINGATINGA,805,23,35
ARUSHA,Longido,Namanga,NAMANGA,678,57,12
ARUSHA,Meru,Mbuguni,MBUGUNI,519,50,10
ARUSHA,Meru,Maroroni,MARORONI,310,44,7
ARUSHA,Meru,Makiba,MAKIBA,561,48,12
ARUSHA,Meru,Kikwe, KIKWE,407,46,9
ARUSHA,Meru,King'ori,KING'ORI,782,42,19
ARUSHA,Meru,Malula,MALULA,331,31,11
ARUSHA,Meru,Ngarenanyuki,MOMELA,387,41,9
ARUSHA,Meru,Uwiro,KISIMIRI,985,64,15
ARUSHA,Meru,Kikatiti,NASHOLI,333,52,6
ARUSHA,Meru,Kikatiti,NGYEKU,311,28,11
ARUSHA,Meru,Kikatiti,SAKILA,416,36,12
ARUSHA,Meru,Leguruki,MIRIRINI,349,25,14
ARUSHA,Meru,Leguruki,NKOASENGA,237,22,11
ARUSHA,Meru,Maruvango,MARUVANGO,317,10,32
ARUSHA,Meru,Maruvango,SHISHTON,486,27,18
ARUSHA,Meru,Maji ya chai,KITEFU,240,30,8
ARUSHA,Meru,Maji ya chai,MAJI YA CHAI,741,62,12
ARUSHA,Meru,Imbaseni,NGONGONGARE,303,32,9
ARUSHA,Meru,Songoro,SONGORO,587,38,15
ARUSHA,Meru,Nkoaranga,NSHUPU,412,61,7
ARUSHA,Meru,Nkoanekoli,NKOANEKOLI,210,22,10
ARUSHA,Meru,Nkoarisambu,NKOARISAMBU,475,45,11
ARUSHA,Meru,Seela Sing'isi,SING'ISI,268,53,5
ARUSHA,Meru,Akheri,AKERI,516,80,6
ARUSHA,Meru,Poli,POLI,413,43,10
ARUSHA,Meru,Poli,URAKI,268,58,5
ARUSHA,Meru,Nkoanrua,NKOANRUA,859,71,12
ARUSHA,Meru,Usariver,LAKITATU,241,39,6
ARUSHA,Meru,Usariver,MUUNGANO USA-RIVER,472,43,11
ARUSHA,Monduli,Engutoto,ENGUTOTO,749,69,11
ARUSHA,Monduli,Monduli juu,OLESOKOINE,455,28,16
ARUSHA,Monduli,Sepeko,NANJA,535,47,11
ARUSHA,Monduli,Moita,KIPOK,463,26,18
ARUSHA,Monduli,Moita,MOITA,514,23,22
ARUSHA,Monduli,Lolkisale,IRKISALE,372,22,17
ARUSHA,Monduli,Makuyuni,LOWASSA,725,49,15
ARUSHA,Monduli,Makuyuni,MAKUYUNI,383,28,14
ARUSHA,Monduli,Esilalei,MANYARA,656,54,12
ARUSHA,Monduli,Majengo,RIFTVALLEY,548,43,13
ARUSHA,Monduli,Selela,OLTINGA,313,31,10
ARUSHA,Monduli,Engaruka,OLDONYOLENGAI,355,22,16
ARUSHA,Monduli,Monduli Mjini,IRKISONGO,798,64,12
ARUSHA,Ngorongoro,Olorien/Magaiduru,LOLIONDO SECONDARY SCHOOL,615,35,18
ARUSHA,Ngorongoro,Arash,ARASH SECONDARY SCHOOL,242,17,14
ARUSHA,Ngorongoro,Soitsambu,SOITSAMBU SECONDARY SCHOOL,508,24,21
ARUSHA,Ngorongoro,Nainokanoka,NAINOKANOKA SECONDARY SCHOOL,482,27,18
ARUSHA,Ngorongoro,Enduleni,EMBARWAY SECONDARY SCHOOL,1042,46,23
ARUSHA,Ngorongoro,Samunge,SAMUNGE SECONDARY SCHOOL,358,23,16
ARUSHA,Ngorongoro,Digodigo,DIGODIGO SECONDARY SCHOOL,583,35,17
ARUSHA,Ngorongoro,Sale,SALE SECONDARY SCHOOL,428,19,23
ARUSHA,Ngorongoro,Pinyinyi,LAKE NATRON SECONDARY SCHOOL,438,14,31
ARUSHA,Ngorongoro,Malambo,MALAMBO SECONDARY SCHOOL,415,22,19
DAR ES SALAAM,Kinondoni MC,Mikocheni,MIKOCHENI,515,18,29
DAR ES SALAAM,Kinondoni MC,Hananasif,HANANASIFU,856,32,27
DAR ES SALAAM,Kinondoni MC,Msasani,OYSTERBAY,1176,36,33
DAR ES SALAAM,Kinondoni MC,Mwananyamala,KAMBANGWA,1217,54,23
DAR ES SALAAM,Kinondoni MC,Makumbusho,MAKUMBUSHO,1435,43,33
DAR ES SALAAM,Kinondoni MC,Kijitonyama,SALMA KIKWETE,1189,40,30
DAR ES SALAAM,Kinondoni MC,Ubungo,URAFIKI,246,3,82
DAR ES SALAAM,Kinondoni MC,Saranga,KING'ONGO,1016,46,22
DAR ES SALAAM,Kinondoni MC,Saranga,SARANGA,321,23,14
DAR ES SALAAM,Kinondoni MC,Makuburi,Y.R. MAKAMBA,1086,30,36
DAR ES SALAAM,Kinondoni MC,Makuburi,MAKOKA,1069,40,27
DAR ES SALAAM,Kinondoni MC,Mabibo,MABIBO,1264,43,29
DAR ES SALAAM,Kinondoni MC,Kigogo,KIGOGO,933,31,30
DAR ES SALAAM,Kinondoni MC,Makurumla,MAKURUMLA,1272,40,32
DAR ES SALAAM,Kinondoni MC,Mburahati,MBURAHATI,954,28,34
DAR ES SALAAM,Kinondoni MC,Sinza,MUGABE,1380,46,30
DAR ES SALAAM,Kinondoni MC,Manzese,MANZESE,1238,36,34
DAR ES SALAAM,Kinondoni MC,Ndugumbi,TURIANI,1468,48,31
DAR ES SALAAM,Kinondoni MC,Kawe,KAWE UKWAMANI,1077,37,29
DAR ES SALAAM,Kinondoni MC,Makongo,MAKONGO JUU,822,31,27
DAR ES SALAAM,Kinondoni MC,Kunduchi,KONDO,888,46,19
DAR ES SALAAM,Kinondoni MC,Kunduchi,MTAKUJA,1217,45,27
DAR ES SALAAM,Kinondoni MC,Wazo,KISAUKE,440,30,15
DAR ES SALAAM,Kinondoni MC,Wazo,MAENDELEO,453,28,16
DAR ES SALAAM,Kinondoni MC,Wazo,TWIGA,916,35,26
DAR ES SALAAM,Kinondoni MC,Bunju,BOKO,970,40,24
DAR ES SALAAM,Kinondoni MC,Bunju,BUNJU A,1095,37,30
DAR ES SALAAM,Kinondoni MC,Mabwepande,MABWE,587,24,24
DAR ES SALAAM,Kinondoni MC,Mabwepande,MBOPO,286,21,14
DAR ES SALAAM,Kinondoni MC,Mabwepande,NJECHELE,295,22,13
DAR ES SALAAM,Kinondoni MC,Mbweni,MBWENI,360,32,11
DAR ES SALAAM,Kinondoni MC,Mbweni,MBWENI TETA,554,30,18
DAR ES SALAAM,Kinondoni MC,Mbezi,MBEZI INN,1180,44,27
DAR ES SALAAM,Kinondoni MC,Mbezi,MPIJI MAGOHE,761,39,20
DAR ES SALAAM,Kinondoni MC,Msigani,MALAMBAMAWILI,978,46,21
DAR ES SALAAM,Kinondoni MC,Msigani,TEMBONI GVT,871,42,21
DAR ES SALAAM,Kinondoni MC,Kwembe,KWEMBE,671,31,22
DAR ES SALAAM,Kinondoni MC,Kwembe,LUGURUNI,557,33,17
DAR ES SALAAM,Kinondoni MC,Kibamba,GOGONI,717,31,23
DAR ES SALAAM,Kinondoni MC,Kibamba,HONDOGO,590,30,20
DAR ES SALAAM,Kinondoni MC,Kibamba,KIBAMBA,1224,40,31
DAR ES SALAAM,Kinondoni MC,Kibamba,KIBWEGERE,400,32,13
DAR ES SALAAM,Kinondoni MC,Kibamba,KIBWEHERI,383,28,14
DAR ES SALAAM,Kinondoni MC,Kibamba,KILUVYA,1288,44,29
DAR ES SALAAM,Kinondoni MC,Goba,FAHARI (GOBA B),608,29,21
DAR ES SALAAM,Kinondoni MC,Goba,GOBA,860,35,25
DAR ES SALAAM,Kinondoni MC,Goba,GOBA MPAKANI,482,31,16
DAR ES SALAAM,Kinondoni MC,Goba,KINZUDI (GOBA C),552,29,19
DAR ES SALAAM,Kinondoni MC,Goba,MATOSA,807,40,20
DAR ES SALAAM,Temeke MC,Azimio,KICHANGA,1174,42,28
DAR ES SALAAM,Temeke MC,Keko,KEKO,1070,49,22
DAR ES SALAAM,Temeke MC,Kurasini,KURASINI,1498,58,26
DAR ES SALAAM,Temeke MC,Miburani,CHANG'OMBE,505,39,13
DAR ES SALAAM,Temeke MC,Miburani,KIBASILA,1318,118,11
DAR ES SALAAM,Temeke MC,Miburani,MIBURANI,1303,49,27
DAR ES SALAAM,Temeke MC,Miburani,WAILESI,1543,43,36
DAR ES SALAAM,Temeke MC,Mtoni,RELINI,1054,61,17
DAR ES SALAAM,Temeke MC,Sandali,TEMEKE,1507,67,22
DAR ES SALAAM,Temeke MC,Temeke,PENDA MOYO,1350,53,25
DAR ES SALAAM,Temeke MC,Tandika,TANDIKA,1724,72,24
DAR ES SALAAM,Temeke MC,Yombo vituka,LUMO,1174,56,21
DAR ES SALAAM,Temeke MC,Buza,BUZA,1359,48,28
DAR ES SALAAM,Temeke MC,Kilakala,BARABARA YA MWINYI,1081,43,25
DAR ES SALAAM,Temeke MC,Chamazi,CHAMAZI,2035,50,41
DAR ES SALAAM,Temeke MC,Chamazi,MBANDE,1485,46,32
DAR ES SALAAM,Temeke MC,Chamazi,SAKU,1429,39,37
DAR ES SALAAM,Temeke MC,Charambe,NZASA,1380,47,29
DAR ES SALAAM,Temeke MC,Mbagala Kuu,MBAGALA,1837,51,36
DAR ES SALAAM,Temeke MC,Mianzini,CHARAMBE,1432,44,33
DAR ES SALAAM,Temeke MC,Kijichi,MBAGALA KUU,1315,45,29
DAR ES SALAAM,Temeke MC,Kiburugwa,KINGUGI,1474,36,41
DAR ES SALAAM,Temeke MC,Kibada,KIBADA,616,32,19
DAR ES SALAAM,Temeke MC,Kibada,MIZIMBINI,575,26,22
DAR ES SALAAM,Temeke MC,Kimbiji,KIMBIJI,430,24,18
DAR ES SALAAM,Temeke MC,Kisarawe II,KISARAWE II,843,21,40
DAR ES SALAAM,Temeke MC,Mjimwema,ABOUD JUMBE,1113,40,28
DAR ES SALAAM,Temeke MC,Mjimwema,KIBUGUMO,522,29,18
DAR ES SALAAM,Temeke MC,Mjimwema,KIDETE,523,28,19
DAR ES SALAAM,Temeke MC,Mjimwema,KISOTA,958,37,26
DAR ES SALAAM,Temeke MC,Somangila,NGUVA,350,22,16
DAR ES SALAAM,Temeke MC,Somangila,SOMANGILA,338,17,20
DAR ES SALAAM,Temeke MC,Toangoma,CHANGANYIKENI,932,31,30
DAR ES SALAAM,Temeke MC,Toangoma,MALELA,1064,39,27
DAR ES SALAAM,Temeke MC,Toangoma,MIKWAMBE,897,36,25
DAR ES SALAAM,Temeke MC,Toangoma,TOANGOMA,1207,39,31
DAR ES SALAAM,Temeke MC,Vijibweni,MINAZINI,771,37,21
DAR ES SALAAM,Temeke MC,Vijibweni,VIJIBWENI,891,31,29
DAR ES SALAAM,Temeke MC,Pemba Mnazi,PEMBAMNAZI,387,14,28
DAR ES SALAAM,Temeke MC,Tungi,TUNGI,946,35,27
DAR ES SALAAM,Ilala MC,Upanga Mashariki,ZANAKI,1142,70,16
DAR ES SALAAM,Ilala MC,Upanga Magharibi,AZANIA,1616,84,19
DAR ES SALAAM,Ilala MC,Upanga Magharibi,JANGWANI,1336,91,15
DAR ES SALAAM,Ilala MC,Upanga Magharibi,TAMBAZA,768,54,14
DAR ES SALAAM,Ilala MC,Jangwani,MNAZI MMOJA,808,30,27
DAR ES SALAAM,Ilala MC,Kisutu,KISUTU,630,46,14
DAR ES SALAAM,Ilala MC,Gerezani,B.W.MKAPA,1878,123,15
DAR ES SALAAM,Ilala MC,Gerezani,DAR ES SALAAM,788,56,14
DAR ES SALAAM,Ilala MC,Gerezani,GEREZANI,770,37,21
DAR ES SALAAM,Ilala MC,Gerezani,MCHANGANYIKO,875,37,24
DAR ES SALAAM,Ilala MC,Mchafukoge,JAMHURI,525,46,11
DAR ES SALAAM,Ilala MC,Mchikichini,MCHIKICHINI,891,14,64
DAR ES SALAAM,Ilala MC,Ilala,MSIMBAZI,1250,52,24
DAR ES SALAAM,Ilala MC,Tabata,ZAWADI,998,26,38
DAR ES SALAAM,Ilala MC,Vingunguti,VINGUNGUTI,1124,44,26
DAR ES SALAAM,Ilala MC,Segerea,MIGOMBANI,824,49,17
DAR ES SALAAM,Ilala MC,Segerea,UGOMBOLWA,827,40,21
DAR ES SALAAM,Ilala MC,Kinyerezi,ARI,906,43,21
DAR ES SALAAM,Ilala MC,Kinyerezi,KINYEREZI,1243,64,19
DAR ES SALAAM,Ilala MC,Kinyerezi,KISUNGU,859,42,20
DAR ES SALAAM,Ilala MC,Kisukulu,MAGOZA,951,39,24
DAR ES SALAAM,Ilala MC,Kipawa,ILALA,943,27,35
DAR ES SALAAM,Ilala MC,Kipawa,MAJANI YA CHAI,1290,45,29
DAR ES SALAAM,Ilala MC,Kiwalani,BINTI MUSSA,1155,36,32
DAR ES SALAAM,Ilala MC,Chanika,CHANIKA,853,27,32
DAR ES SALAAM,Ilala MC,Chanika,FURAHA,800,26,31
DAR ES SALAAM,Ilala MC,Chanika,NGUVU MPYA,993,32,31
DAR ES SALAAM,Ilala MC,Zingiziwa,ZINGIZIWA,658,25,26
DAR ES SALAAM,Ilala MC,Majohe,HALISI,1148,31,37
DAR ES SALAAM,Ilala MC,Majohe,VIWEGE,825,32,26
DAR ES SALAAM,Ilala MC,Buyuni,BUYUNI,1034,7,148
DAR ES SALAAM,Ilala MC,Buyuni,NYEBURU,669,29,23
DAR ES SALAAM,Ilala MC,Gongolamboto,ULONGONI,1300,21,62
DAR ES SALAAM,Ilala MC,Gongolamboto,JUHUDI,1498,82,18
DAR ES SALAAM,Ilala MC,Pugu,KINYAMWEZI,1002,30,33
DAR ES SALAAM,Ilala MC,Pugu,PUGU,923,80,12
DAR ES SALAAM,Ilala MC,Pugu Station,PUGU STATION,1335,41,33
DAR ES SALAAM,Ilala MC,Kitunda,KITUNDA,1092,42,26
DAR ES SALAAM,Ilala MC,Mzinga,MWANAGATI,950,31,31
DAR ES SALAAM,Ilala MC,Msongola,KITONGA,303,25,12
DAR ES SALAAM,Ilala MC,Msongola,MBONDOLE,634,30,21
DAR ES SALAAM,Ilala MC,Msongola,MKERA,275,22,13
DAR ES SALAAM,Ilala MC,Msongola,MSONGOLA,668,41,16
DAR ES SALAAM,Ilala MC,Msongola,MVUTI,429,25,17
DAR ES SALAAM,Ilala MC,Msongola,SANGARA,301,25,12
DAR ES SALAAM,Ilala MC,Kivule,ABUUY JUMAA,1023,35,29
DAR ES SALAAM,Ilala MC,Kivule,KEREZANGE,936,40,23
DAR ES SALAAM,Ilala MC,Kivule,KIVULE,1090,36,30
DAR ES SALAAM,Ilala MC,Kivule,MISITU,897,41,22
DODOMA,Dodoma MC,Viwandani,VIWANDANI,688,37,19
DODOMA,Dodoma MC,Chamwino,CHINANGALI,850,49,17
DODOMA,Dodoma MC,Kikuyu Kaskazini,KIKUYU,589,46,13
DODOMA,Dodoma MC,Makole,DODOMA,1331,70,19
DODOMA,Dodoma MC,Kiwanja cha Ndege,KIWANJA CHA NDEGE,438,34,13
DODOMA,Dodoma MC,Kiwanja cha Ndege,MLIMWA,412,46,9
DODOMA,Dodoma MC,Ipagala,MAKOLE,621,55,11
DODOMA,Dodoma MC,Kilimani,SECHELELA,209,29,7
DODOMA,Dodoma MC,Kizota,KIZOTA,432,41,11
DODOMA,Dodoma MC,Kizota,MNADANI,638,28,23
DODOMA,Dodoma MC,Nkuhungu,ITEGA,463,43,11
DODOMA,Dodoma MC,Kikuyu Kusini,WELLA,223,27,8
DODOMA,Dodoma MC,Majengo,UMONGA,666,37,18
DODOMA,Dodoma MC,Chang'ombe,LUKUNDO,765,45,17
DODOMA,Dodoma MC,Zuzu,ZUZU,122,16,8
DODOMA,Dodoma MC,Nala,NALA,157,6,26
DODOMA,Dodoma MC,Mkonze,MKONZE,361,34,11
DODOMA,Dodoma MC,Mnadani,MIYUJI,615,27,23
DODOMA,Dodoma MC,Hazina,HAZINA,600,34,18
DODOMA,Dodoma MC,Dodoma Makulu,KISASA,639,41,16
DODOMA,Dodoma MC,Nzuguni,NZUGUNI,404,41,10
DODOMA,Dodoma MC,Ntyuka,NTYUKA,293,22,13
DODOMA,Dodoma MC,Makutupora,MAKUTUPORA,403,24,17
DODOMA,Dodoma MC,Ipala,IPALA,155,16,10
DODOMA,Dodoma MC,Chihanga,CHIHANGA,115,16,7
DODOMA,Dodoma MC,Hombolo Bwawani,HOMBOLO,375,14,27
DODOMA,Dodoma MC,Msalato,CHIKOLE,279,23,12
DODOMA,Dodoma MC,Msalato,MSALATO,658,48,14
DODOMA,Dodoma MC,Kikombo,KIKOMBO,142,13,11
DODOMA,Dodoma MC,Mtumba,MTUMBA,144,18,8
DODOMA,Dodoma MC,Ihumwa,IHUMWA,365,31,12
DODOMA,Dodoma MC,Ng’onng’onha,NG'HONG'HONA,252,21,12
DODOMA,Dodoma MC,Chigongwe,CHIGONGWE,38,7,5
DODOMA,Dodoma MC,Mbalawala,MBALAWALA,84,13,6
DODOMA,Dodoma MC,Mbabala,BIHAWANA,831,24,35
DODOMA,Dodoma MC,Mbabala,MBABALA,322,14,23
DODOMA,Dodoma MC,Mpunguzi,MPUNGUZI,634,22,29
DODOMA,Kondoa,Changaa,CHANGAA,243,9,27
DODOMA,Kondoa,Thawi,SAKAMI,127,3,42
DODOMA,Kondoa,Thawi,THAWI,80,4,20
DODOMA,Kondoa,Kikilo,BERABERA,62,7,9
DODOMA,Kondoa,Kikilo,KIKILO,49,10,5
DODOMA,Kondoa,Soera,BUKULU,226,7,32
DODOMA,Kondoa,Bereko,BEREKO,261,8,33
DODOMA,Kondoa,Masange,MASANGE,127,12,11
DODOMA,Kondoa,Salanka,MASAWI,143,10,14
DODOMA,Kondoa,Kikore,HURUI,112,7,16
DODOMA,Kondoa,Kikore,KIKORE,115,10,12
DODOMA,Kondoa,Mnenia,IMBAFI,285,9,32
DODOMA,Kondoa,Kisese,KISESE,195,11,18
DODOMA,Kondoa,Itololo,R.M. LOWASA,229,6,38
DODOMA,Kondoa,Pahi,A.A. KARUME,541,19,28
DODOMA,Kondoa,Pahi,KITEO,179,4,45
DODOMA,Kondoa,Kwadelo,KWADELO,268,8,34
DODOMA,Kondoa,Kalamba,KALAMBA,153,5,31
DODOMA,Kondoa,Kalamba,LOO,146,11,13
DODOMA,Kondoa,Kinyasi,KINYASI,228,4,57
DODOMA,Kondoa,Itaswi,ITASWI,301,8,38
DODOMA,Kondoa,Haubi,INTELA,395,7,56
DODOMA,Kondoa,Busi,BUSI,247,11,22
DODOMA,Kondoa TC,Kondoa Mjini,KONDOA,617,30,21
DODOMA,Kondoa TC,Kondoa Mjini,ULA,804,33,24
DODOMA,Kondoa TC,Chemchem,KWAPAKACHA,617,32,19
DODOMA,Kondoa TC,Kilimani,BICHA,383,26,15
DODOMA,Kondoa TC,Serya,SERYA,63,7,9
DODOMA,Kondoa TC,Bolisa,GUBALI,190,12,16
DODOMA,Kondoa TC,Suruke,MTO BUBU,200,7,29
DODOMA,Kondoa TC,Kingale,DILAI,247,11,22
DODOMA,Kondoa TC,Kolo,KOLO,193,12,16
DODOMA,Mpwapwa,Matomondo,MATOMONDO,216,14,15
DODOMA,Mpwapwa,Lupeta,KIMAGAI,377,17,22
DODOMA,Mpwapwa,Godegode,GODEGODE,128,15,9
DODOMA,Mpwapwa,Ving'hawe,VING'HAWE,248,20,12
DODOMA,Mpwapwa,Mazae,MAZAE,259,21,12
DODOMA,Mpwapwa,Chunyu,CHUNYU,157,14,11
DODOMA,Mpwapwa,Berege,BEREGE,338,14,24
DODOMA,Mpwapwa,Mima,MIMA,237,13,18
DODOMA,Mpwapwa,Kibakwe,KIBAKWE,593,27,22
DODOMA,Mpwapwa,Luhundwa,IKUYU,195,15,13
DODOMA,Mpwapwa,Luhundwa,LUHUNDWA,229,11,21
DODOMA,Mpwapwa,Wotta,WOTTA,467,9,52
DODOMA,Mpwapwa,Mbuga,MBUGA,261,16,16
DODOMA,Mpwapwa,Pwaga,PWAGA,478,20,24
DODOMA,Mpwapwa,Ipera,IPERA,359,14,26
DODOMA,Mpwapwa,Massa,MASSA,219,12,18
DODOMA,Mpwapwa,Rudi,RUDI,186,14,13
DODOMA,Mpwapwa,Mtera,MTERA DAM,229,14,16
DODOMA,Mpwapwa,Chipogoro,CHIPOGORO,122,14,9
DODOMA,Mpwapwa,Mlunduzi,CHINYIKA,110,12,9
DODOMA,Mpwapwa,Mpwapwa Mjini,IHALA,426,26,16
DODOMA,Mpwapwa,Mpwapwa Mjini,MOUNT IGOVU,457,23,20
DODOMA,Mpwapwa,Mpwapwa Mjini,MPWAPWA,619,35,18
DODOMA,Mpwapwa,Mpwapwa Mjini,MWANAKIANGA,414,19,22
DODOMA,Kongwa,Hogoro,HOGORO,315,14,23
DODOMA,Kongwa,Hogoro,BANYIBANYI,21,3,7
DODOMA,Kongwa,Matongoro,NORINI,374,13,29
DODOMA,Kongwa,Makawa,MAKAWA,129,16,8
DODOMA,Kongwa,Mkoka,ZOISSA,348,12,29
DODOMA,Kongwa,Songambele,SONGAMBELE,362,16,23
DODOMA,Kongwa,Zoissa,MANG'HAILA,203,15,14
DODOMA,Kongwa,Iduo,IDUO,153,11,14
DODOMA,Kongwa,Ugogoni,IBWAGA,161,16,10
DODOMA,Kongwa,Ugogoni,MUMI,177,22,8
DODOMA,Kongwa,Mtanana,MTANANA,239,16,15
DODOMA,Kongwa,Mtanana,NDALIBO,133,15,9
DODOMA,Kongwa,Sejeli,SEJELI,307,17,18
DODOMA,Kongwa,Sagara,LAIKALA,98,15,7
DODOMA,Kongwa,Sagara,SAGARA,179,15,12
DODOMA,Kongwa,Mlali,MLALI,397,21,19
DODOMA,Kongwa,Chiwe,CHIWE,219,9,24
DODOMA,Kongwa,Njoge,HEMBAHEMBA,157,17,9
DODOMA,Kongwa,Pandambili,PANDAMBILI,395,21,19
DODOMA,Kongwa,Nghumbi,NG'HUMBI,105,10,11
DODOMA,Kongwa,Chamkoroma,MANG'HWETA,236,15,16
DODOMA,Kongwa,Ngomai,NGOMAI,249,12,21
DODOMA,Kongwa,Kongwa,KONGWA,598,36,17
DODOMA,Kongwa,Kongwa,MNYAKONGO,353,22,16
DODOMA,Kongwa,Kibaigwa,KIBAIGWA,958,39,25
DODOMA,Kongwa,Kibaigwa,NDURUGUMI,151,14,11
